,athlete_id,firstName,lastName,weight,heightInches,dob
548,13292,Corey,Peters,335,75,06-08-1988
549,13629,Michael,Palmer,252,77,01-18-1988
550,13982,Julio,Jones,220,75,02-08-1989
551,14006,Akeem,Dent,250,73,09-27-1987
552,14968,Peter,Konz,317,77,12-20-1989
553,1788,Mike,Peterson,226,73,06-17-1976
554,3622,Chris,Hope,208,72,09-29-1980
555,4333,Matt,Bryant,203,69,05-29-1975
556,5631,Luke,McCown,217,76,07-12-1981
557,10687,Jason,Snelling,234,71,12-29-1983
558,11318,Harry,Douglas,183,72,09-16-1984
559,11357,Robert,James,224,71,12-26-1983
560,11388,Kroy,Biermann,255,75,09-12-1985
561,11747,Mike,Cox,252,72,07-11-1985
562,12444,Peria,Jerry,295,74,08-23-1984
563,12536,Chase,Coffman,250,78,11-10-1986
564,12713,Chris,Owens,180,69,12-01-1986
565,12727,Lawrence,Sidbury,269,75,02-06-1986
566,13158,Antone,Smith,192,69,09-17-1985
567,13279,Mike,Johnson,304,78,04-02-1987
568,13365,Dominique,Franks,197,72,10-08-1987
569,13385,Joe,Hawley,302,75,10-22-1988
570,13412,Robert,McClain,195,69,07-22-1988
571,13474,Tim,Toone,175,70,02-14-1985
572,14073,Matt,Bosher,208,72,10-18-1987
573,14182,Cliff,Matthews,268,76,08-05-1989
574,14193,Jacquizz,Rodgers,205,66,02-06-1990
575,14478,Drew,Davis,205,73,01-04-1989
576,14986,Lamar,Holmes,333,78,07-08-1989
577,15012,Travian,Robertson,304,76,12-09-1988
578,15060,Charles,Mitchell,205,71,09-13-1989
579,15099,Jonathan,Massaquoi,265,74,05-11-1988
580,15151,Josh,Harris,224,73,04-27-1989
581,15155,Phillipkeith,Manley,309,77,05-07-1990
582,15162,Dominique,Davis,210,75,07-17-1989
583,15283,Harland,Gunn,310,74,08-30-1989
584,1328,Ryan,Longwell,200,72,08-16-1974
585,2706,Patrick,Chukwurah,250,73,03-01-1979
586,2330,Tom,Brady,225,76,08-03-1977
587,4582,Brandon,Lloyd,200,72,07-05-1981
588,5546,Vince,Wilfork,325,74,11-04-1981
589,5941,Wes,Welker,185,69,05-01-1981
590,8446,Logan,Mankins,308,76,03-10-1982
591,9298,Dan,Connolly,305,76,09-02-1982
592,9721,Rob,Ninkovich,260,74,02-01-1984
593,10289,Steve,Gregory,200,71,01-08-1983
594,11244,Jerod,Mayo,250,73,02-23-1986
595,11254,Aqib,Talib,209,73,02-13-1986
596,11786,Ryan,Wendell,300,74,03-04-1986
597,11788,Danny,Woodhead,204,68,01-25-1985
598,12626,Sebastian,Vollmer,320,80,07-10-1984
599,13229,Rob,Gronkowski,265,78,05-14-1989
600,13230,Aaron,Hernandez,245,73,11-06-1989
601,13236,Devin,McCourty,195,70,08-13-1987
602,13298,Brandon,Spikes,255,74,09-03-1987
603,13351,Brandon,Deaderick,305,76,08-19-1987
604,13964,Nate,Solder,325,80,04-12-1988
605,14927,Chandler,Jones,265,77,02-27-1990
606,14933,Dont'a,Hightower,260,75,03-12-1990
607,15053,Alfonzo,Dennard,200,70,09-09-1989
608,3593,Deion,Branch,195,69,07-18-1979
609,5304,Tracy,White,235,72,04-14-1981
610,5641,Niko,Koutouvides,245,74,03-25-1981
611,9704,Stephen,Gostkowski,215,73,01-28-1984
612,9794,Derrick,Martin,198,70,05-16-1985
613,10287,Daniel,Fells,260,76,09-23-1983
614,11211,Marquice,Cole,195,70,11-01-1983
615,11387,Matthew,Slater,205,72,09-09-1985
616,11403,Trevor,Scott,260,77,08-30-1984
617,11429,Donald,Thomas,303,76,09-25-1985
618,11494,Kyle,Arrington,186,70,08-12-1986
619,12527,Patrick,Chung,215,71,08-19-1987
620,12840,Mike,Rivera,255,74,01-10-1986
621,13269,Jermaine,Cunningham,255,75,04-24-1988
622,13387,Michael,Hoomanawanui,265,76,07-04-1988
623,13421,Zoltan,Mesko,230,77,03-06-1986
624,13608,Kyle,Love,310,73,11-18-1986
625,13755,Nick,McDonald,305,76,06-27-1987
626,14017,Shane,Vereen,205,70,03-02-1989
627,14028,Stevan,Ridley,220,71,01-27-1989
628,14037,Ryan,Mallett,245,78,06-05-1988
629,14116,Marcus,Cannon,335,78,05-06-1988
630,14203,Malcolm,Williams,205,71,11-22-1987
631,14581,Danny,Aiken,255,76,08-28-1988
632,14583,Kamar,Aiken,216,74,05-30-1989
633,14960,Jake,Bequette,265,77,02-21-1989
634,14977,Tavon,Wilson,208,72,03-19-1990
635,15125,Nate,Ebner,215,72,12-14-1988
636,15462,Markus,Zusevics,300,77,04-25-1989
637,15468,Justin,Francis,270,76,02-08-1989
638,15478,Brandon,Bolden,220,71,01-26-1990
639,13188,Chad,Hall,187,68,05-23-1986
640,15473,Marcus,Forston,305,75,09-28-1989
641,11250,Dominique,Rodgers-Cromartie,205,74,04-07-1986
642,12677,Terrance,Knighton,354,75,07-04-1986
643,12744,Louis,Vasquez,335,77,04-11-1987
644,15190,Duke,Ihenacho,212,72,06-16-1989
645,4243,Paris,Lenon,240,74,11-26-1977
646,5623,Shaun,Phillips,255,75,05-13-1981
647,10675,Steve,Vallos,310,75,12-28-1983
648,15224,Adrian,Robinson,250,73,11-21-1989
649,15816,Sylvester,Williams,328,74,11-21-1988
650,15823,Montee,Ball,215,70,12-05-1990
651,15872,Kayvon,Webster,190,71,02-01-1991
652,5564,Daryl,Smith,250,74,03-14-1982
653,8546,Chris,Canty,320,79,11-10-1982
654,9593,Michael,Huff,211,72,03-06-1983
655,12747,Lardarius,Webb,182,70,10-12-1985
656,16581,Marlon,Brown,214,77,04-22-1991
657,4482,Dallas,Clark,252,75,06-12-1979
658,8435,Marcus,Spears,315,76,03-08-1983
659,13845,Anthony,Levine Sr.,207,71,03-27-1987
660,15789,Matt,Elam,197,70,09-21-1991
661,15828,Arthur,Brown,235,72,06-17-1990
662,15900,Rick,Wagner,315,78,10-21-1989
663,16002,Kyle,Juszczyk,235,74,04-23-1991
664,16419,Brynden,Trawick,225,74,10-23-1989
665,9399,Erik,Pears,316,80,06-25-1982
666,9587,Mario,Williams,300,78,01-31-1985
667,9720,Kyle,Williams,303,73,06-10-1983
668,10572,Scott,Chandler,260,79,07-23-1985
669,11245,Leodis,McKelvin,185,70,09-01-1985
670,11458,Stevie,Johnson,207,74,11-28-1986
671,12627,Eric,Wood,310,76,03-18-1986
672,12636,Colin,Brown,326,79,08-29-1985
673,12742,Kraig,Urbik,327,78,09-23-1985
674,13203,C.J.,Spiller,200,71,08-05-1987
675,13266,Alex,Carrington,301,77,06-19-1987
676,13422,Arthur,Moats,246,72,03-14-1988
677,13992,Marcell,Dareus,331,75,03-13-1990
678,14045,Aaron,Williams,199,72,04-23-1990
679,14071,Justin,Rogers,181,71,01-16-1988
680,14143,Da'Norris,Searcy,205,71,11-16-1988
681,14920,Trevor,Graham,190,71,07-27-1989
682,14971,Cordy,Glenn,345,78,09-18-1989
683,15803,EJ,Manuel,237,76,03-19-1990
684,15819,Kiko,Alonso,239,75,08-14-1990
685,15880,Robert,Woods,195,72,04-10-1992
686,10195,Fred,Jackson,215,73,02-20-1981
687,11359,Tashard,Choice,210,70,11-20-1984
688,11688,Dan,Carpenter,228,74,11-25-1985
689,12733,Frank,Summers,248,69,09-06-1985
690,13078,Garrison,Sanborn,240,73,07-31-1985
691,13224,Marcus,Easley,217,74,11-02-1987
692,13485,Thomas,Welch,310,79,06-19-1987
693,13496,Sam,Young,302,80,06-24-1987
694,14215,Lee,Smith,269,78,11-21-1987
695,14402,Chris,Hogan,210,73,10-24-1987
696,15008,Ron,Brooks,190,70,10-16-1988
697,15075,Nigel,Bradham,241,74,09-04-1989
698,15234,Shawn,Powell,243,76,11-29-1988
699,15344,Marcus,Dowtin,230,74,01-22-1989
700,15839,Marquise,Goodwin,185,69,11-19-1990
701,15884,Duke,Williams,201,71,10-15-1990
702,15956,Jonathan,Meeks,209,72,11-08-1989
703,16217,Nickell,Robey-Coleman,165,67,01-17-1992
704,5968,Tommy,Kelly,310,78,12-27-1980
705,11674,Danny,Amendola,185,71,11-02-1985
706,13940,James,Develin,255,75,07-23-1988
707,16381,Kenbrell,Thompkins,195,72,07-29-1988
708,12649,Julian,Edelman,198,70,05-22-1986
709,13213,LeGarrette,Blount,247,72,12-05-1986
710,13564,Dane,Fletcher,245,74,09-14-1986
711,14201,Chris,White,238,75,01-15-1989
712,15830,Jamie,Collins Sr.,255,75,10-20-1989
713,15861,Logan,Ryan,195,71,02-09-1991
714,15959,Michael,Buchanan,255,78,01-24-1991
715,15998,Josh,Boyce,205,71,05-06-1991
716,16382,Ryan,Allen,220,74,02-28-1990
717,16418,Zach,Sudfeld,260,79,04-18-1989
718,16421,Joe,Vellano,300,74,10-30-1988
719,2648,Roberto,Garza,310,74,03-26-1979
720,3530,Julius,Peppers,295,79,01-18-1980
721,4493,Charles,Tillman,210,74,02-23-1981
722,4526,Lance,Briggs,244,73,11-12-1980
723,9597,Jay,Cutler,231,75,04-29-1983
724,9648,Tim,Jennings,185,68,12-24-1983
725,9674,James,Anderson,235,74,09-26-1983
726,9705,Brandon,Marshall,232,77,03-23-1984
727,10568,Jermon,Bushrod,318,77,08-19-1984
728,11278,Matt,Forte,218,74,12-10-1985
729,11295,Martellus,Bennett,275,78,03-10-1987
730,12496,Tony,Fiammetta,250,72,08-22-1986
731,12695,Henry,Melton,290,75,10-11-1986
732,12728,Matt,Slauson,315,77,02-18-1986
733,13307,Major,Wright,204,71,07-01-1988
734,13494,Corey,Wootton,270,78,06-22-1987
735,13863,Steve,Maneri,280,79,03-20-1988
736,14016,Chris,Conte,203,74,02-23-1989
737,14049,Stephen,Paea,300,73,05-11-1988
738,15801,Kyle,Long,332,78,12-05-1988
739,16004,Jordan,Mills,316,77,12-24-1990
740,1577,Patrick,Mannelly,265,77,04-18-1975
741,9354,Robbie,Gould,190,72,12-06-1982
742,9643,Devin,Hester,190,71,11-04-1982
743,10544,Michael,Bush,245,73,06-16-1984
744,10545,Adam,Podlesh,200,71,08-11-1983
745,10770,Eric,Weems,195,69,07-04-1985
746,11192,Blake,Costanzo,235,73,04-14-1984
747,11304,Earl,Bennett,206,72,03-23-1987
748,11356,Craig,Steltz,210,73,05-07-1986
749,11365,Zack,Bowman,196,73,11-18-1984
750,13419,Sherrick,McManis,203,71,12-19-1987
751,13550,Nate,Collins,296,74,12-14-1987
752,14217,Kyle,Adams,250,76,01-19-1988
753,14315,Anthony,Walters,207,73,09-19-1988
754,14912,Alshon,Jeffery,218,75,02-14-1990
755,14937,Shea,McClellin,250,75,08-01-1989
756,15084,Isaiah,Frey,190,72,04-06-1990
757,15659,Joe,Anderson,196,73,11-21-1988
758,15827,Jon,Bostic,245,73,05-05-1991
759,15889,Khaseem,Greene,241,73,02-04-1989
760,4433,James,Harrison,242,72,05-04-1978
761,14922,Mohamed,Sanu,210,74,08-22-1989
762,15788,Tyler,Eifert,255,78,09-08-1990
763,8461,Mike,Nugent,190,70,03-02-1982
764,8485,Alex,Smith,250,76,05-22-1982
765,14940,Dre,Kirkpatrick,190,74,10-26-1989
766,15826,Giovani,Bernard,205,69,11-22-1991
767,15877,Shawn,Williams,211,72,05-13-1991
768,16256,Jayson,DiManche,244,73,09-22-1990
769,9620,D'Qwell,Jackson,242,72,09-26-1983
770,10448,Joe,Thomas,312,78,12-04-1984
771,11299,John,Greco,316,77,03-24-1985
772,11333,Oniel,Cousins,315,76,06-29-1984
773,11364,Gary,Barnidge,250,78,09-22-1985
774,12616,Alex,Mack,311,76,11-19-1985
775,12949,Desmond,Bryant,310,78,12-15-1985
776,13249,Joe,Haden,195,71,04-14-1989
777,13304,T.J.,Ward,200,70,12-12-1986
778,13968,Phil,Taylor Sr.,320,75,04-07-1988
779,14024,Greg,Little,220,74,05-30-1989
780,14036,Jabaal,Sheard,268,75,05-10-1989
781,14189,Jordan,Cameron,249,77,08-07-1988
782,14860,Craig,Robertson,234,73,02-11-1988
783,14878,Brandon,Weeden,230,75,10-14-1983
784,14884,Trent,Richardson,230,69,07-10-1990
785,14951,Mitchell,Schwartz,320,77,06-08-1989
786,15021,Billy,Winn,300,76,04-15-1989
787,15062,Travis,Benjamin,175,70,12-29-1989
788,15235,Tashaun,Gipson Sr.,212,73,08-07-1990
789,9675,Rashad,Butler,310,76,02-10-1983
790,11286,Quentin,Groves,265,75,07-05-1984
791,11678,Davone,Bess,195,70,09-13-1985
792,12517,Chris,Ogbonnaya,225,72,05-20-1986
793,14139,Buster,Skrine,187,69,04-26-1989
794,14342,Spencer,Lanning,200,71,05-21-1988
795,14465,Christian,Yount,250,73,07-08-1988
796,14601,Tori,Gurley,230,76,11-22-1987
797,14954,John,Hughes III,320,74,04-27-1988
798,15014,Tank,Carder,235,74,01-18-1989
799,15197,Josh,Cooper,190,70,01-08-1989
800,15359,Johnson,Bademosi,219,72,07-23-1990
801,15501,Bobby,Rainey Jr.,212,68,10-16-1987
802,15508,Ishmaa'ily,Kitchen,330,73,08-24-1988
803,15854,Leon,McFadden,195,69,10-26-1990
804,16095,Keavon,Milton,320,76,06-23-1990
805,16312,Josh,Aubrey,207,70,04-09-1991
806,16436,Eric,Martin,250,74,07-21-1991
807,16478,Brandon,Magee,255,71,10-22-1990
808,8495,Richie,Incognito,322,76,07-05-1983
809,9351,Dimitri,Patterson,200,72,12-01-1982
810,10552,Paul,Soliai,345,76,12-30-1983
811,10913,Brent,Grimes,185,70,07-19-1983
812,11327,Philip,Wheeler,245,74,12-12-1984
813,12417,Cameron,Wake,263,75,01-30-1982
814,12601,Mike,Wallace,200,72,08-01-1986
815,12645,Chris,Clemons,215,73,09-15-1985
816,13244,Jared,Odrick,298,77,12-31-1987
817,13278,John,Jerry,340,77,06-14-1986
818,13287,Koa,Misi,257,75,01-17-1987
819,13395,Reshad,Jones,215,73,02-25-1988
820,13974,Mike,Pouncey,298,77,07-24-1989
821,14145,Charles,Clay,246,75,02-13-1989
822,14876,Ryan,Tannehill,217,76,07-27-1988
823,14886,Lamar,Miller,221,70,04-25-1991
824,14903,Michael,Egnew,260,77,11-01-1989
825,14975,Jonathan,Martin,315,77,08-19-1989
826,14982,Olivier,Vernon,262,74,10-07-1990
827,15974,Dion,Sims,268,76,02-18-1991
828,5596,Randy,Starks,305,76,12-14-1983
829,9287,John,Denney,242,77,12-13-1978
830,10668,Brandon,Fields,249,77,05-21-1984
831,10927,Jason,Trusnik,252,76,06-06-1984
832,11445,Nate,Garner,320,79,01-18-1985
833,12524,Marcus,Thigpen,200,69,05-15-1986
834,12567,Brandon,Gibson,210,72,08-13-1987
835,12568,Brian,Hartline,200,74,11-22-1986
836,12688,Vaughn,Martin,300,76,04-18-1986
837,13333,Nolan,Carroll II,202,73,01-18-1987
838,13463,R.J.,Stanford,187,70,05-06-1988
839,14056,Daniel,Thomas,233,73,10-29-1987
840,14059,Jimmy,Wilson,205,71,07-30-1986
841,14387,Jonathan,Freeny,245,74,06-15-1989
842,14513,Will,Yeatman,315,78,04-10-1988
843,15102,Rishard,Matthews,217,72,10-12-1989
844,15278,Derrick,Shelby,280,74,03-04-1989
845,15305,Kelcie,McCray,205,73,09-21-1988
846,15800,Dion,Jordan,284,78,03-05-1990
847,15918,Caleb,Sturgis,192,69,08-09-1989
848,15943,Don,Jones,195,71,05-14-1990
849,15985,Jelani,Jenkins,240,72,03-13-1992
850,2598,Dominic,Raiola,310,73,12-30-1978
851,4529,Nate,Burleson,198,72,08-19-1981
852,9588,Reggie,Bush,205,72,03-02-1985
853,9702,Stephen,Tulloch,245,71,01-01-1985
854,9714,Rob,Sims,312,75,12-06-1983
855,10447,Calvin,Johnson,237,77,09-29-1985
856,10485,Chris,Houston,178,71,10-18-1984
857,11288,Jason,Jones,278,77,05-23-1986
858,12483,Matthew,Stafford,220,75,02-07-1988
859,12528,Louis,Delmas,208,71,04-12-1987
860,12549,Brandon,Pettigrew,278,77,02-23-1985
861,12682,DeAndre,Levy,234,74,03-26-1987
862,13007,Ashlee,Palmer,236,73,04-07-1986
863,13234,Ndamukong,Suh,307,76,01-06-1987
864,13364,Jason,Fox,310,78,05-02-1988
865,13497,Willie,Young,258,76,09-19-1985
866,13990,Nick,Fairley,291,75,01-23-1988
867,14930,Riley,Reiff,310,78,12-01-1988
868,15474,Patrick,Edwards,175,69,10-25-1988
869,15863,Darius,Slay,190,72,01-01-1991
870,15870,Larry,Warford,317,75,06-18-1991
871,4497,Rashean,Mathis,195,73,08-27-1980
872,4996,Israel,Idonije,275,78,11-17-1980
873,8362,Don,Muhlbach,258,76,08-17-1981
874,8543,Dylan,Gandy,295,75,03-08-1982
875,8605,C.J.,Mosley,315,74,08-06-1983
876,9621,Rocky,McIntosh,242,74,11-15-1982
877,9647,Tony,Scheffler,255,77,02-15-1983
878,10327,Micheal,Spurlock,210,71,01-31-1983
879,10627,John,Wendling,222,73,06-04-1983
880,10652,Corey,Hilliard,300,78,04-26-1985
881,12644,Don,Carey,202,71,02-14-1987
882,13536,Joique,Bell,231,71,08-04-1986
883,14095,Kris,Durham,215,77,03-17-1988
884,14980,Bill,Bentley,173,71,05-16-1989
885,15011,Travis,Lewis,235,74,01-15-1988
886,15070,Tahir,Whitehead,228,73,04-02-1990
887,15785,Ezekiel,Ansah,275,77,05-29-1989
888,15928,Sam,Martin,205,73,02-27-1990
889,15994,Theo,Riddick,201,69,05-04-1991
890,16330,Joseph,Fauria,255,79,01-16-1990
891,15810,Xavier,Rhodes,210,73,06-19-1990
892,15301,Chase,Baker,300,74,05-21-1988
893,15791,Sharrif,Floyd,311,75,05-28-1991
894,15807,Cordarrelle,Patterson,220,74,03-17-1991
895,15926,Jeff,Locke,195,72,09-27-1989
896,16366,Zach,Line,233,73,04-26-1990
897,4604,Aubrayo,Franklin,334,73,08-27-1980
898,10451,LaRon,Landry,226,72,10-14-1984
899,11251,Gosder,Cherilus,316,79,06-28-1984
900,12570,Darrius,Heyward-Bey,210,74,02-26-1987
901,12738,Greg,Toler,180,72,01-02-1985
902,13995,Kelvin,Sheppard,249,74,01-02-1988
903,14104,Stanley,Havili,243,72,11-14-1987
904,10693,Ahmad,Bradshaw,217,70,03-19-1986
905,12446,Fili,Moala,308,76,06-23-1985
906,12489,Donald,Brown,207,70,04-11-1987
907,15039,Josh,Chapman,340,72,06-10-1989
908,15360,Griff,Whalen,190,71,03-01-1990
909,15383,Dominique,Jones,270,75,08-15-1987
910,15815,Bjoern,Werner,255,75,08-30-1990
911,15869,Hugh,Thornton,320,75,06-28-1991
912,169,Stefen,Wisniewski,305,75,03-22-1989
913,4631,Tony,Pashos,325,78,08-03-1980
914,8456,Kevin,Burnett,230,75,12-24-1982
915,8466,Khalif,Barnes,320,78,04-21-1982
916,9988,Jason,Hunter,270,76,08-28-1983
917,10161,Mike,Brisiel,310,77,03-14-1983
918,10856,Nick,Roach,235,73,06-16-1985
919,11238,Darren,McFadden,222,73,08-27-1987
920,11259,Mike,Jenkins,197,70,03-22-1985
921,11334,Tyvon,Branch,210,72,12-11-1986
922,11717,Marcel,Reece,255,73,06-23-1985
923,12687,Kaluka,Maiava,230,72,12-27-1986
924,13277,Lamarr,Houston,274,75,06-24-1987
925,13698,Jeron,Mastrud,255,78,12-17-1987
926,14153,Denarius,Moore,190,72,12-09-1988
927,14851,Terrelle,Pryor Sr.,228,76,06-20-1989
928,15354,Lucas,Nix,325,77,09-28-1989
929,15391,Rod,Streater,195,74,02-09-1988
930,2148,Sebastian,Janikowski,260,73,03-02-1978
931,3565,Andre,Gurode,320,76,03-06-1979
932,9276,Jon,Condo,240,75,08-26-1981
933,10510,Usama,Young,195,71,05-08-1985
934,12503,Rashad,Jennings,231,73,03-26-1985
935,13308,Phillip,Adams,195,71,07-20-1988
936,13363,Jacoby,Ford,190,69,07-27-1987
937,14107,Chimdi,Chekwa,190,72,01-07-1988
938,14167,Taiwan,Jones,195,72,07-26-1988
939,14697,Brandian,Ross,190,72,09-28-1989
940,15013,Matt,McCants,309,77,08-18-1989
941,15090,Jack,Crawford,281,77,09-07-1988
942,15103,Christo,Bilukidi,320,77,12-13-1989
943,15324,Kaelin,Burnett,240,76,09-06-1989
944,15389,Marquette,King,195,72,10-26-1988
945,15572,Jeremy,Stewart,215,71,02-17-1989
946,15653,Jamize,Olawale,240,73,04-17-1989
947,15794,D.J.,Hayden,190,71,06-27-1990
948,15859,Sio,Moore,245,73,05-02-1990
949,15896,Brice,Butler,211,75,01-29-1990
950,15906,Stacy,McGee,341,75,01-17-1990
951,15923,Mychal,Rivera,245,75,09-08-1990
952,15962,Nick,Kasa,265,78,11-05-1990
953,2580,Drew,Brees,209,72,01-15-1979
954,5557,Ben,Watson,255,75,12-18-1980
955,6391,Jabari,Greer,180,71,02-11-1982
956,9400,Lance,Moore,187,69,08-31-1983
957,9600,Brodrick,Bunkley,306,74,11-23-1983
958,9629,Roman,Harper,205,73,12-11-1982
959,9694,Jahri,Evans,318,76,08-22-1983
960,9726,Parys,Haralson,255,72,01-24-1984
961,9796,Zach,Strief,320,79,09-22-1983
962,10473,Ben,Grubbs,310,75,03-10-1984
963,11271,Curtis,Lofton,245,72,06-09-1986
964,11517,Jed,Collins,252,73,03-03-1986
965,11544,David,Hawthorne,246,72,05-14-1985
966,11692,Brian,de la Puente,306,75,05-13-1985
967,12426,Malcolm,Jenkins,204,72,12-20-1987
968,12683,Keenan,Lewis,208,73,05-17-1986
969,13232,Jimmy,Graham,265,79,11-24-1986
970,13263,Charles,Brown,300,77,04-10-1987
971,13971,Cameron,Jordan,287,76,07-10-1989
972,13981,Mark,Ingram II,215,69,12-21-1989
973,14984,Akiem,Hicks,324,77,11-16-1989
974,15813,Kenny,Vaccaro,214,72,02-15-1991
975,8544,Darren,Sproles,190,66,06-20-1983
976,9838,Marques,Colston,225,76,06-05-1983
977,10604,Will,Herring,241,75,08-28-1983
978,10713,Pierre,Thomas,215,71,12-18-1984
979,11543,Garrett,Hartley,195,68,05-16-1986
980,12701,Thomas,Morstead,225,76,03-08-1986
981,12988,Ramon,Humber,232,71,08-10-1987
982,13238,Patrick,Robinson,191,71,09-07-1987
983,13544,Rafael,Bush,203,71,05-12-1987
984,13559,Justin,Drescher,235,73,01-01-1988
985,13566,Junior,Galette,258,74,03-27-1988
986,14921,Nick,Toon,218,76,11-04-1988
987,15086,Corey,White,210,73,05-09-1990
988,15145,Bryce,Harris,300,78,01-16-1989
989,15457,Travaris,Cadet,210,73,02-01-1989
990,15460,Tyrunn,Walker,294,75,03-18-1990
991,15846,John,Jenkins,327,75,07-11-1989
992,16016,Kenny,Stills,202,73,04-22-1992
993,16143,Josh,Hill,250,77,05-21-1990
994,16146,Tim,Lelito,315,76,07-21-1989
995,16157,Kevin,Reddick,240,73,12-28-1989
996,16164,Rod,Sweeting,187,72,09-28-1990
997,4514,Osi,Umenyiora,255,75,11-16-1981
998,5549,Steven,Jackson,240,74,07-22-1983
999,12718,Garrett,Reynolds,305,79,07-01-1987
1000,15050,Bradie,Ewing,243,71,12-26-1989
1001,15812,Desmond,Trufant,190,72,09-10-1990
1002,13448,Shann,Schillinger,200,72,05-22-1986
1003,14818,Kevin,Cone,216,75,03-20-1988
1004,15817,Robert,Alford,186,70,11-01-1988
1005,15957,Malliciah,Goodman,276,76,01-04-1990
1006,15980,Levine,Toilolo,268,80,07-30-1991
1007,16171,Joplo,Bartu,251,74,10-03-1989
1008,16222,Ryan,Schraeder,300,79,05-04-1988
1009,16243,Paul,Worrilow,230,72,05-01-1990
1010,4476,Calvin,Pace,265,76,10-28-1980
1011,9590,D'Brickashaw,Ferguson,310,78,12-10-1983
1012,9605,Antonio,Cromartie,210,74,04-15-1984
1013,9611,Santonio,Holmes,192,71,03-03-1984
1014,9615,Nick,Mangold,307,76,01-13-1984
1015,9717,Willie,Colon,315,75,04-09-1983
1016,9732,Dawan,Landry,212,73,12-30-1982
1017,10491,David,Harris,250,74,01-21-1984
1018,12105,Garrett,McIntyre,255,75,11-26-1984
1019,13273,Vladimir,Ducasse,329,77,10-15-1987
1020,13555,Jeff,Cumberland,260,76,05-02-1987
1021,13585,Austin,Howard,330,79,03-22-1987
1022,13985,Muhammad,Wilkerson,315,76,10-22-1989
1023,14129,Bilal,Powell,204,70,10-27-1988
1024,14151,Jeremy,Kerley,188,69,11-08-1988
1025,14910,Stephen,Hill,215,76,04-25-1991
1026,14958,Demario,Davis,248,74,01-11-1989
1027,15061,Antonio,Allen,210,73,09-23-1988
1028,15380,Damon,Harrison Sr.,339,75,11-29-1988
1029,15804,Dee,Milliner,201,72,09-14-1991
1030,15811,Sheldon,Richardson,290,75,11-29-1990
1031,15864,Geno,Smith,221,75,10-10-1990
1032,5531,Kellen,Winslow,240,76,07-21-1983
1033,10577,Antwan,Barnes,251,73,10-19-1984
1034,10621,Nick,Folk,225,73,11-05-1984
1035,11920,Leger,Douzable,284,76,05-31-1986
1036,12605,Tanner,Purdum,270,75,08-15-1984
1037,12681,Ellis,Lankster,190,69,06-03-1987
1038,13237,Kyle,Wilson,190,70,09-08-1987
1039,13408,Robert,Malone,215,74,02-04-1988
1040,13447,Ricky,Sapp,252,76,11-14-1986
1041,13587,Chris,Ivory,223,72,03-22-1988
1042,13947,Isaiah,Trufant,170,67,12-09-1982
1043,14043,Jaiquawn,Jarrett,196,72,09-21-1989
1044,14057,Kenrick,Ellis,346,76,12-10-1987
1045,14069,Caleb,Schlauderaff,302,76,11-07-1987
1046,14209,Clyde,Gates,197,72,06-13-1986
1047,14434,Konrad,Reuland,260,77,04-04-1987
1048,14471,Nick,Bellore,250,73,05-12-1989
1049,14510,Darrin,Walls,190,72,06-20-1988
1050,15113,Josh,Bush,205,71,03-05-1989
1051,15879,Brian,Winters,320,76,07-10-1991
1052,15973,Tommy,Bohanon,246,73,09-10-1990
1053,16230,Ryan,Spadola,205,73,02-15-1991
1054,8475,Vincent,Jackson,230,77,01-14-1983
1055,9609,Davin,Joseph,313,75,11-22-1983
1056,10062,Donald,Penn,315,76,04-27-1983
1057,10458,Darrelle,Revis,198,71,07-14-1985
1058,11317,Jeremy,Zuttah,300,76,06-01-1986
1059,12473,Josh,Freeman,240,78,01-13-1988
1060,13050,Demar,Dotson,315,81,10-11-1985
1061,13240,Gerald,McCoy,295,76,02-25-1988
1062,13299,Daniel,Te'o-Nesheim,263,75,06-12-1987
1063,13326,Nate,Byham,264,76,06-27-1988
1064,13489,Mike,Williams,212,74,05-18-1987
1065,13965,Adrian,Clayborn,280,75,07-06-1988
1066,13967,Gabe,Carimi,316,79,06-13-1988
1067,14023,Mason,Foster,250,73,03-01-1989
1068,14099,Luke,Stocker,253,77,07-01-1988
1069,14885,Doug,Martin,210,69,01-13-1989
1070,14932,Mark,Barron,230,74,10-27-1989
1071,14985,Lavonte,David,233,73,01-23-1990
1072,15398,Leonard,Johnson,194,70,07-03-1998
1073,15824,Johnthan,Banks,190,74,10-03-1989
1074,15958,Akeem,Spence,307,73,11-29-1991
1075,2489,Rian,Lindell,227,75,01-20-1977
1076,9263,Michael,Koenen,198,71,07-13-1982
1077,9368,Andrew,Economos,250,73,06-24-1982
1078,9371,Gary,Gibson,312,75,05-05-1982
1079,10609,Derek,Landri,290,74,09-21-1983
1080,10625,Adam,Hayward,240,73,06-23-1984
